country,year,health,economy,energy,education
Senegal,1992,58.9,51.6,223.0,0.14
Senegal,1993,59.0,49.1,216.0,0.14
Senegal,1994,59.1,46.5,208.0,0.14
Senegal,1995,59.1,44.0,215.0,0.14
Senegal,1996,59.2,42.2,214.0,0.133
Senegal,1997,59.5,41.4,222.0,0.133
Senegal,1998,59.7,41.3,229.0,0.133
Senegal,1999,60.1,41.3,236.0,0.127
Senegal,2000,60.6,41.2,245.0,0.127
Senegal,2001,61.2,41.0,258.0,0.153
Senegal,2002,61.5,40.8,256.0,0.16
Senegal,2003,62.3,40.4,243.0,0.16
Senegal,2004,62.8,40.0,253.0,0.16
Senegal,2005,63.4,39.7,252.0,0.16
Senegal,2006,63.9,39.6,246.0,0.16
Senegal,2007,64.5,39.5,257.0,0.16
Senegal,2008,65.1,39.6,261.0,0.16
Senegal,2009,65.5,39.8,305.0,0.16
Senegal,2010,65.9,39.9,302.0,0.16
Senegal,2011,66.3,40.1,311.0,0.16
Senegal,2012,66.6,40.2,300.0,0.173
Senegal,2013,66.9,40.3,269.0,0.187
Senegal,2014,67.2,40.3,279.0,0.187
Singapore,1971,69.5,36.9,1290.0,0.251
Singapore,1972,69.7,36.3,1570.0,0.251
Singapore,1973,70.0,35.8,1710.0,0.251
Singapore,1974,70.5,35.2,1800.0,0.251
Singapore,1975,71.0,35.1,1640.0,0.259
Singapore,1976,71.2,34.4,1690.0,0.259
Singapore,1977,71.5,33.8,1760.0,0.259
Singapore,1978,71.8,33.0,2210.0,0.259
Singapore,1979,72.0,33.0,2130.0,0.259
Singapore,1980,72.2,33.0,2130.0,0.249
Singapore,1981,72.4,34.2,2120.0,0.249
Singapore,1982,72.6,35.2,1990.0,0.249
Singapore,1983,72.9,36.2,2200.0,0.249
Singapore,1984,73.4,36.6,2460.0,0.249
Singapore,1985,73.8,36.8,2470.0,0.339
Singapore,1986,74.3,36.8,2630.0,0.339
Singapore,1987,74.7,37.2,2760.0,0.339
Singapore,1988,75.0,37.8,2980.0,0.339
Singapore,1989,75.4,38.2,2900.0,0.339
Singapore,1990,76.1,38.2,3780.0,0.386
Singapore,1991,76.5,37.9,4170.0,0.407
Singapore,1992,76.9,37.1,4590.0,0.427
Singapore,1993,77.1,36.2,5490.0,0.447
Singapore,1994,77.2,35.4,6460.0,0.467
Singapore,1995,77.3,34.9,5350.0,0.487
Singapore,1996,77.8,34.6,5360.0,0.507
Singapore,1997,78.2,34.9,5820.0,0.533
Singapore,1998,78.6,35.8,5080.0,0.553
Singapore,1999,79.0,36.8,4590.0,0.573
Singapore,2000,79.3,38.0,4630.0,0.593
Singapore,2001,79.6,39.3,5150.0,0.613
Singapore,2002,80.0,40.3,5070.0,0.633
Singapore,2003,80.6,41.0,6220.0,0.653
Singapore,2004,80.9,41.5,7370.0,0.68
Singapore,2005,81.1,42.2,5060.0,0.7
Singapore,2006,81.5,42.4,5260.0,0.673
Singapore,2007,81.9,42.5,4680.0,0.68
Singapore,2008,82.2,42.6,5090.0,0.7
Singapore,2009,82.9,42.7,4260.0,0.7
Singapore,2010,83.2,42.5,5010.0,0.747
Singapore,2011,83.4,42.2,5070.0,0.747
Singapore,2012,83.6,42.0,4900.0,0.753
Singapore,2013,83.9,41.7,4880.0,0.76
Singapore,2014,84.2,41.4,5120.0,0.76
Slovak Republic,1971,69.8,22.7,3130.0,0.631
Slovak Republic,1972,70.0,22.4,3220.0,0.631
Slovak Republic,1973,70.0,22.1,3340.0,0.631
Slovak Republic,1974,70.2,21.8,3460.0,0.631
Slovak Republic,1975,70.3,21.5,3540.0,0.655
Slovak Republic,1976,70.4,21.2,3630.0,0.655
Slovak Republic,1977,70.5,21.0,3780.0,0.655
Slovak Republic,1978,70.4,20.7,3930.0,0.655
Slovak Republic,1979,70.6,20.4,3970.0,0.655
Slovak Republic,1980,70.5,20.1,3980.0,0.675
Slovak Republic,1981,70.6,19.8,3870.0,0.675
Slovak Republic,1982,70.7,19.5,3750.0,0.675
Slovak Republic,1983,70.6,19.2,3770.0,0.675
Slovak Republic,1984,70.7,18.9,3930.0,0.675
Slovak Republic,1985,70.7,18.7,4020.0,0.692
Slovak Republic,1986,70.9,18.7,3980.0,0.692
Slovak Republic,1987,70.9,18.8,4070.0,0.692
Slovak Republic,1988,71.0,19.0,4110.0,0.692
Slovak Republic,1989,71.0,19.2,4080.0,0.692
Slovak Republic,1990,71.0,19.5,4020.0,0.717
Slovak Republic,1991,71.1,19.8,3610.0,0.727
Slovak Republic,1992,71.5,20.4,3410.0,0.733
Slovak Republic,1993,72.0,21.4,3330.0,0.74
Slovak Republic,1994,72.5,22.7,3260.0,0.753
Slovak Republic,1995,72.5,24.0,3320.0,0.76
Slovak Republic,1996,73.0,25.0,3360.0,0.747
Slovak Republic,1997,72.8,25.8,3360.0,0.733
Slovak Republic,1998,72.8,26.4,3260.0,0.72
Slovak Republic,1999,73.1,26.6,3270.0,0.7
Slovak Republic,2000,73.5,26.9,3290.0,0.687
Slovak Republic,2001,73.7,27.2,3460.0,0.673
Slovak Republic,2002,73.9,27.5,3480.0,0.687
Slovak Republic,2003,74.0,28.0,3470.0,0.693
Slovak Republic,2004,74.4,27.9,3420.0,0.707
Slovak Republic,2005,74.3,27.7,3500.0,0.72
Slovak Republic,2006,74.5,27.4,3470.0,0.727
Slovak Republic,2007,74.5,27.1,3320.0,0.74
Slovak Republic,2008,74.9,26.7,3410.0,0.747
Slovak Republic,2009,75.2,26.7,3110.0,0.76
Slovak Republic,2010,75.6,26.6,3310.0,0.773
Slovak Republic,2011,75.9,26.9,3210.0,0.807
Slovak Republic,2012,76.2,26.8,3080.0,0.82
Slovak Republic,2013,76.6,26.7,3130.0,0.813
Slovak Republic,2014,76.8,26.7,2940.0,0.82
South Africa,1971,58.3,68.4,2000.0,0.296
South Africa,1972,58.6,68.2,1980.0,0.296
South Africa,1973,58.9,67.9,2060.0,0.296
South Africa,1974,59.2,67.6,2080.0,0.296
South Africa,1975,59.4,67.3,2140.0,0.311
South Africa,1976,59.6,67.0,2160.0,0.311
South Africa,1977,59.8,66.7,2150.0,0.311
South Africa,1978,60.0,66.4,2220.0,0.311
South Africa,1979,60.3,66.1,2230.0,0.311
South Africa,1980,60.5,65.8,2290.0,0.321
South Africa,1981,60.8,65.4,2450.0,0.321
South Africa,1982,61.1,65.0,2590.0,0.321
South Africa,1983,61.4,64.6,2570.0,0.321
South Africa,1984,62.0,64.2,2710.0,0.321
South Africa,1985,62.6,63.8,2640.0,0.319
South Africa,1986,63.0,63.4,2690.0,0.319
South Africa,1987,63.6,63.0,2720.0,0.319
South Africa,1988,64.3,62.6,2760.0,0.319
South Africa,1989,64.8,62.1,2590.0,0.319
South Africa,1990,65.1,61.6,2470.0,0.433
South Africa,1991,65.4,60.9,2520.0,0.44
South Africa,1992,65.1,60.4,2290.0,0.48
South Africa,1993,65.5,60.1,2400.0,0.5
South Africa,1994,64.8,60.0,2420.0,0.527
South Africa,1995,64.4,60.0,2500.0,0.547
South Africa,1996,62.8,60.1,2500.0,0.553
South Africa,1997,60.8,59.9,2530.0,0.56
South Africa,1998,59.3,59.5,2470.0,0.567
South Africa,1999,57.7,58.9,2460.0,0.58
South Africa,2000,55.6,58.8,2420.0,0.587
South Africa,2001,54.9,59.2,2460.0,0.5
South Africa,2002,53.8,60.0,2380.0,0.567
South Africa,2003,52.8,61.3,2520.0,0.587
South Africa,2004,52.3,62.6,2720.0,0.587
South Africa,2005,52.0,63.4,2680.0,0.593
South Africa,2006,52.0,63.9,2630.0,0.6
South Africa,2007,52.6,63.9,2780.0,0.607
South Africa,2008,53.4,63.6,2950.0,0.647
South Africa,2009,54.5,63.4,2850.0,0.673
South Africa,2010,56.1,63.3,2770.0,0.667
South Africa,2011,57.9,63.2,2720.0,0.66
South Africa,2012,59.5,63.2,2640.0,0.653
South Africa,2013,61.1,63.2,2600.0,0.66
South Africa,2014,62.5,63.1,2700.0,0.667
Spain,1971,72.0,29.9,1240.0,0.289
Spain,1972,72.5,30.4,1300.0,0.289
Spain,1973,72.6,31.0,1470.0,0.289
Spain,1974,73.0,31.4,1580.0,0.289
Spain,1975,73.4,31.7,1610.0,0.342
Spain,1976,73.8,31.8,1710.0,0.342
Spain,1977,74.1,31.9,1660.0,0.342
Spain,1978,74.4,31.8,1760.0,0.342
Spain,1979,74.8,31.7,1770.0,0.342
Spain,1980,75.3,31.5,1810.0,0.383
Spain,1981,75.5,31.4,1820.0,0.383
Spain,1982,75.9,31.1,1760.0,0.383
Spain,1983,76.0,30.9,1780.0,0.383
Spain,1984,76.2,30.9,1810.0,0.383
Spain,1985,76.3,31.2,1840.0,0.409
Spain,1986,76.5,31.7,1880.0,0.409
Spain,1987,76.7,32.5,1920.0,0.409
Spain,1988,76.8,33.5,2070.0,0.409
Spain,1989,76.9,34.3,2270.0,0.409
Spain,1990,77.0,34.7,2320.0,0.435
Spain,1991,77.1,34.9,2400.0,0.427
Spain,1992,77.5,34.9,2430.0,0.447
Spain,1993,77.7,34.5,2320.0,0.473
Spain,1994,77.9,34.2,2440.0,0.493
Spain,1995,78.0,33.8,2540.0,0.513
Spain,1996,78.2,33.3,2490.0,0.527
Spain,1997,78.7,32.8,2630.0,0.533
Spain,1998,78.9,32.4,2760.0,0.54
Spain,1999,78.9,32.0,2880.0,0.547
Spain,2000,79.4,31.6,3000.0,0.56
Spain,2001,79.7,31.5,3060.0,0.567
Spain,2002,79.8,31.8,3110.0,0.567
Spain,2003,79.6,31.9,3160.0,0.573
Spain,2004,80.2,32.4,3240.0,0.573
Spain,2005,80.5,33.0,3250.0,0.593
Spain,2006,80.9,33.5,3190.0,0.6
Spain,2007,81.0,33.9,3180.0,0.607
Spain,2008,81.3,34.4,3030.0,0.613
Spain,2009,81.7,34.8,2760.0,0.62
Spain,2010,82.0,35.1,2740.0,0.627
Spain,2011,82.1,35.5,2690.0,0.633
Spain,2012,82.3,35.7,2680.0,0.633
Spain,2013,82.6,35.9,2510.0,0.633
Spain,2014,82.7,36.0,2460.0,0.647
Sri Lanka,1971,63.0,29.8,298.0,0.355
Sri Lanka,1972,63.0,30.1,311.0,0.355
Sri Lanka,1973,63.0,30.5,312.0,0.355
Sri Lanka,1974,62.8,31.0,291.0,0.355
Sri Lanka,1975,63.2,31.5,299.0,0.385
Sri Lanka,1976,63.8,31.9,295.0,0.385
Sri Lanka,1977,64.6,32.4,287.0,0.385
Sri Lanka,1978,65.6,32.9,297.0,0.385
Sri Lanka,1979,66.3,33.2,303.0,0.385
Sri Lanka,1980,67.1,33.4,302.0,0.409
Sri Lanka,1981,67.7,33.4,303.0,0.409
Sri Lanka,1982,67.8,33.3,316.0,0.409
Sri Lanka,1983,68.0,33.0,313.0,0.409
Sri Lanka,1984,68.0,32.8,318.0,0.409
Sri Lanka,1985,68.5,32.6,309.0,0.462
Sri Lanka,1986,68.9,32.5,315.0,0.462
Sri Lanka,1987,68.9,32.5,322.0,0.462
Sri Lanka,1988,69.3,32.5,322.0,0.462
Sri Lanka,1989,69.8,32.5,319.0,0.462
Sri Lanka,1990,69.7,32.6,318.0,0.519
Sri Lanka,1991,70.6,32.8,319.0,0.567
Sri Lanka,1992,71.1,33.2,324.0,0.573
Sri Lanka,1993,72.1,33.6,338.0,0.587
Sri Lanka,1994,71.9,34.2,321.0,0.593
Sri Lanka,1995,70.7,34.9,329.0,0.607
Sri Lanka,1996,70.7,35.6,366.0,0.62
Sri Lanka,1997,70.4,36.4,377.0,0.627
Sri Lanka,1998,71.2,37.3,381.0,0.64
Sri Lanka,1999,71.6,38.2,405.0,0.653
Sri Lanka,2000,71.6,39.1,443.0,0.667
Sri Lanka,2001,72.7,39.8,426.0,0.68
Sri Lanka,2002,73.6,40.3,430.0,0.68
Sri Lanka,2003,73.7,40.6,452.0,0.68
Sri Lanka,2004,69.3,40.7,454.0,0.687
Sri Lanka,2005,73.8,40.5,461.0,0.693
Sri Lanka,2006,74.2,40.2,461.0,0.7
Sri Lanka,2007,74.4,39.6,467.0,0.707
Sri Lanka,2008,73.7,38.7,456.0,0.733
Sri Lanka,2009,74.0,38.1,450.0,0.727
Sri Lanka,2010,74.7,37.7,481.0,0.72
Sri Lanka,2011,75.9,37.8,513.0,0.72
Sri Lanka,2012,76.1,38.1,551.0,0.727
Sri Lanka,2013,76.4,38.7,487.0,0.727
Sri Lanka,2014,76.5,39.2,516.0,0.727
Sudan,1971,53.4,36.7,491.0,0.0393
Sudan,1972,53.5,36.6,485.0,0.0393
Sudan,1973,53.4,36.6,485.0,0.0393
Sudan,1974,53.5,36.6,475.0,0.0393
Sudan,1975,53.6,36.5,461.0,0.0467
Sudan,1976,54.0,36.5,447.0,0.0467
Sudan,1977,54.4,36.5,446.0,0.0467
Sudan,1978,54.6,36.4,438.0,0.0467
Sudan,1979,54.8,36.4,427.0,0.0467
Sudan,1980,54.9,36.4,438.0,0.06
Sudan,1981,55.5,36.3,427.0,0.06
Sudan,1982,55.8,36.3,431.0,0.06
Sudan,1983,49.8,36.3,430.0,0.06
Sudan,1984,50.3,36.2,415.0,0.06
Sudan,1985,50.6,36.2,420.0,0.0727
Sudan,1986,56.7,36.2,414.0,0.0727
Sudan,1987,56.9,36.1,397.0,0.0727
Sudan,1988,57.5,36.1,412.0,0.0727
Sudan,1989,58.0,36.1,401.0,0.0727
Sudan,1990,58.6,36.0,412.0,0.1
Sudan,1991,59.2,36.0,399.0,0.107
Sudan,1992,59.6,36.0,387.0,0.113
Sudan,1993,59.9,35.9,364.0,0.12
Sudan,1994,60.8,35.9,408.0,0.127
Sudan,1995,61.2,35.9,397.0,0.133
Sudan,1996,61.5,35.8,395.0,0.14
Sudan,1997,61.7,35.8,392.0,0.147
Sudan,1998,62.1,35.8,386.0,0.153
Sudan,1999,62.8,35.7,416.0,0.153
Sudan,2000,63.4,35.7,383.0,0.16
Sudan,2001,63.8,35.7,390.0,0.167
Sudan,2002,64.0,35.6,411.0,0.173
Sudan,2003,64.3,35.6,388.0,0.18
Sudan,2004,64.3,35.6,377.0,0.187
Sudan,2005,65.7,35.5,374.0,0.193
Sudan,2006,66.1,35.5,390.0,0.2
Sudan,2007,66.5,35.5,366.0,0.2
Sudan,2008,67.0,35.4,362.0,0.2
Sudan,2009,67.3,35.4,364.0,0.207
Sudan,2010,67.7,35.4,362.0,0.207
Sudan,2011,68.0,35.4,351.0,0.213
Sudan,2012,68.4,35.4,380.0,0.22
Sudan,2013,68.7,35.4,380.0,0.227
Sudan,2014,69.1,35.4,381.0,0.233
Sweden,1971,74.7,23.1,4450.0,0.531
Sweden,1972,74.8,22.7,4530.0,0.531
Sweden,1973,75.0,22.4,4770.0,0.531
Sweden,1974,75.1,22.1,4510.0,0.531
Sweden,1975,75.1,21.7,4760.0,0.601
Sweden,1976,75.3,21.4,5150.0,0.601
Sweden,1977,75.5,21.1,5050.0,0.601
Sweden,1978,75.6,20.7,5020.0,0.601
Sweden,1979,75.7,20.5,5230.0,0.601
Sweden,1980,76.0,20.3,4870.0,0.641
Sweden,1981,76.3,20.3,5100.0,0.641
Sweden,1982,76.5,20.4,4880.0,0.641
Sweden,1983,76.8,20.6,4940.0,0.641
Sweden,1984,77.0,21.0,5220.0,0.641
Sweden,1985,77.0,21.1,5660.0,0.67
Sweden,1986,77.1,21.3,5880.0,0.67
Sweden,1987,77.2,21.4,5760.0,0.67
Sweden,1988,77.3,21.5,5850.0,0.67
Sweden,1989,77.6,21.6,5590.0,0.67
Sweden,1990,77.7,21.8,5510.0,0.703
Sweden,1991,77.8,22.0,5650.0,0.707
Sweden,1992,78.2,22.7,5370.0,0.713
Sweden,1993,78.3,22.9,5330.0,0.72
Sweden,1994,78.7,22.9,5660.0,0.727
Sweden,1995,78.9,23.6,5700.0,0.727
Sweden,1996,79.1,24.0,5830.0,0.733
Sweden,1997,79.4,24.1,5670.0,0.74
Sweden,1998,79.5,25.4,5770.0,0.747
Sweden,1999,79.6,25.9,5660.0,0.753
Sweden,2000,79.8,26.0,5360.0,0.76
Sweden,2001,79.8,26.2,5680.0,0.767
Sweden,2002,80.0,26.3,5800.0,0.773
Sweden,2003,80.3,25.9,5650.0,0.787
Sweden,2004,80.2,26.0,5850.0,0.82
Sweden,2005,80.6,26.3,5710.0,0.827
Sweden,2006,80.8,26.9,5530.0,0.827
Sweden,2007,80.9,27.1,5470.0,0.833
Sweden,2008,81.0,27.3,5380.0,0.813
Sweden,2009,81.2,27.6,4880.0,0.813
Sweden,2010,81.5,27.7,5430.0,0.82
Sweden,2011,81.6,27.8,5270.0,0.827
Sweden,2012,81.8,28.0,5270.0,0.827
Sweden,2013,81.9,28.3,5150.0,0.813
Sweden,2014,82.1,28.6,4970.0,0.82
Switzerland,1971,73.6,37.6,2640.0,0.651
Switzerland,1972,74.0,37.3,2730.0,0.651
Switzerland,1973,74.4,37.0,3000.0,0.651
Switzerland,1974,74.8,36.6,2780.0,0.651
Switzerland,1975,75.1,36.3,2710.0,0.689
Switzerland,1976,75.3,36.0,2820.0,0.689
Switzerland,1977,75.6,35.8,2880.0,0.689
Switzerland,1978,75.7,35.7,3000.0,0.689
Switzerland,1979,75.9,35.6,3040.0,0.689
Switzerland,1980,76.0,35.5,3170.0,0.732
Switzerland,1981,76.2,35.5,3090.0,0.732
Switzerland,1982,76.4,35.5,2980.0,0.732
Switzerland,1983,76.6,35.5,3170.0,0.732
Switzerland,1984,77.0,35.4,3240.0,0.732
Switzerland,1985,77.3,35.4,3410.0,0.691
Switzerland,1986,77.5,35.3,3540.0,0.691
Switzerland,1987,77.6,35.2,3430.0,0.691
Switzerland,1988,77.7,34.9,3440.0,0.691
Switzerland,1989,77.8,34.6,3340.0,0.691
Switzerland,1990,77.8,34.2,3630.0,0.679
Switzerland,1991,77.9,33.8,3640.0,0.647
Switzerland,1992,78.2,33.4,3610.0,0.647
Switzerland,1993,78.6,33.0,3490.0,0.647
Switzerland,1994,78.7,32.7,3490.0,0.653
Switzerland,1995,78.8,32.3,3420.0,0.653
Switzerland,1996,79.4,31.9,3470.0,0.673
Switzerland,1997,79.5,31.5,3530.0,0.693
Switzerland,1998,79.8,31.6,3560.0,0.72
Switzerland,1999,80.1,32.0,3550.0,0.74
Switzerland,2000,80.1,32.9,3480.0,0.76
Switzerland,2001,80.5,33.7,3670.0,0.773
Switzerland,2002,80.7,34.5,3550.0,0.78
Switzerland,2003,80.9,34.7,3540.0,0.787
Switzerland,2004,81.3,34.7,3530.0,0.793
Switzerland,2005,81.5,34.4,3490.0,0.8
Switzerland,2006,81.7,34.1,3620.0,0.82
Switzerland,2007,81.9,33.7,3410.0,0.84
Switzerland,2008,82.2,33.5,3500.0,0.86
Switzerland,2009,82.2,33.0,3480.0,0.887
Switzerland,2010,82.5,32.5,3350.0,0.887
Switzerland,2011,82.8,32.2,3210.0,0.887
Switzerland,2012,82.9,32.2,3200.0,0.893
Switzerland,2013,83.0,32.1,3300.0,0.893
Switzerland,2014,83.3,32.2,3060.0,0.893
Syria,1971,64.1,33.8,362.0,0.0907
Syria,1972,64.7,33.7,291.0,0.0907
Syria,1973,64.3,33.6,292.0,0.0907
Syria,1974,65.6,33.6,363.0,0.0907
Syria,1975,66.1,33.5,405.0,0.122
Syria,1976,66.5,33.5,444.0,0.122
Syria,1977,66.9,33.4,477.0,0.122
Syria,1978,67.3,33.3,504.0,0.122
Syria,1979,67.5,33.3,632.0,0.122
Syria,1980,67.8,33.2,500.0,0.165
Syria,1981,68.0,33.2,576.0,0.165
Syria,1982,64.8,33.1,667.0,0.165
Syria,1983,68.6,33.1,738.0,0.165
Syria,1984,68.8,33.0,820.0,0.165
Syria,1985,68.9,32.9,735.0,0.217
Syria,1986,69.1,32.9,731.0,0.217
Syria,1987,69.3,32.8,787.0,0.217
Syria,1988,69.5,32.8,791.0,0.217
Syria,1989,69.6,32.7,770.0,0.217
Syria,1990,69.8,32.6,841.0,0.265
Syria,1991,69.8,32.6,890.0,0.273
Syria,1992,69.7,32.5,827.0,0.28
Syria,1993,70.2,32.5,808.0,0.287
Syria,1994,70.3,32.4,820.0,0.293
Syria,1995,70.6,32.4,843.0,0.3
Syria,1996,70.8,32.4,866.0,0.3
Syria,1997,71.1,32.6,914.0,0.3
Syria,1998,71.4,32.9,991.0,0.3
Syria,1999,71.9,33.3,961.0,0.307
Syria,2000,72.5,33.8,941.0,0.307
Syria,2001,73.2,34.3,945.0,0.32
Syria,2002,73.6,34.8,963.0,0.313
Syria,2003,74.4,35.2,950.0,0.34
Syria,2004,74.7,35.4,970.0,0.36
Syria,2005,75.0,35.6,1130.0,0.387
Syria,2006,75.3,35.6,1130.0,0.413
Syria,2007,75.5,35.5,1140.0,0.433
Syria,2008,75.4,35.4,1120.0,0.42
Syria,2009,75.7,35.3,1010.0,0.44
Syria,2010,75.8,35.3,1010.0,0.42
Syria,2011,74.5,35.3,944.0,0.42
Syria,2012,67.9,35.2,726.0,0.42
Syria,2013,68.7,35.2,594.0,0.42
Syria,2014,65.0,35.2,577.0,0.373
Tanzania,1971,52.7,25.4,542.0,0.119
Tanzania,1972,53.1,25.2,530.0,0.119
Tanzania,1973,53.5,25.3,516.0,0.119
Tanzania,1974,53.8,25.4,498.0,0.119
Tanzania,1975,54.2,25.5,483.0,0.145
Tanzania,1976,54.6,25.6,473.0,0.145
Tanzania,1977,55.0,25.7,458.0,0.145
Tanzania,1978,55.2,25.8,450.0,0.145
Tanzania,1979,55.6,26.1,440.0,0.145
Tanzania,1980,55.8,26.6,432.0,0.169
Tanzania,1981,56.0,27.2,425.0,0.169
Tanzania,1982,56.1,28.0,418.0,0.169
Tanzania,1983,56.3,28.9,414.0,0.169
Tanzania,1984,56.3,29.9,409.0,0.169
Tanzania,1985,56.4,30.8,405.0,0.211
Tanzania,1986,56.3,31.8,403.0,0.211
Tanzania,1987,56.0,32.7,398.0,0.211
Tanzania,1988,55.7,33.7,393.0,0.211
Tanzania,1989,55.3,34.4,390.0,0.211
Tanzania,1990,54.9,34.9,386.0,0.24
Tanzania,1991,54.5,35.3,381.0,0.247
Tanzania,1992,53.9,35.5,373.0,0.253
Tanzania,1993,53.5,35.6,371.0,0.26
Tanzania,1994,53.1,35.7,365.0,0.267
Tanzania,1995,52.8,36.0,372.0,0.273
Tanzania,1996,52.6,36.2,367.0,0.273
Tanzania,1997,52.6,36.4,361.0,0.28
Tanzania,1998,52.8,36.6,376.0,0.28
Tanzania,1999,53.1,36.9,390.0,0.28
Tanzania,2000,53.5,37.1,402.0,0.28
Tanzania,2001,54.1,37.5,413.0,0.287
Tanzania,2002,54.8,37.9,423.0,0.287
Tanzania,2003,55.4,38.3,427.0,0.293
Tanzania,2004,56.1,38.8,441.0,0.3
Tanzania,2005,56.7,39.3,448.0,0.32
Tanzania,2006,57.4,39.6,452.0,0.32
Tanzania,2007,58.3,39.7,455.0,0.327
Tanzania,2008,59.3,39.6,457.0,0.333
Tanzania,2009,60.0,39.3,456.0,0.333
Tanzania,2010,60.9,38.8,466.0,0.34
Tanzania,2011,61.8,38.4,478.0,0.34
Tanzania,2012,62.8,38.1,493.0,0.367
Tanzania,2013,63.9,37.9,495.0,0.367
Tanzania,2014,64.9,37.8,497.0,0.373
Thailand,1971,62.9,43.4,361.0,0.125
Thailand,1972,63.4,43.5,368.0,0.125
Thailand,1973,63.9,43.7,389.0,0.125
Thailand,1974,64.5,43.9,386.0,0.125
Thailand,1975,65.1,44.0,410.0,0.141
Thailand,1976,65.5,44.2,434.0,0.141
Thailand,1977,65.8,44.3,452.0,0.141
Thailand,1978,66.2,44.5,459.0,0.141
Thailand,1979,66.3,44.7,474.0,0.141
Thailand,1980,66.5,44.8,464.0,0.178
Thailand,1981,66.7,44.9,460.0,0.178
Thailand,1982,66.9,44.9,457.0,0.178
Thailand,1983,67.4,44.8,412.0,0.178
Thailand,1984,68.1,44.6,446.0,0.178
Thailand,1985,68.9,44.4,475.0,0.217
Thailand,1986,69.5,44.2,490.0,0.217
Thailand,1987,69.9,44.2,532.0,0.217
Thailand,1988,70.2,44.4,596.0,0.217
Thailand,1989,70.5,44.9,657.0,0.217
Thailand,1990,70.7,45.6,742.0,0.255
Thailand,1991,70.8,46.0,796.0,0.313
Thailand,1992,70.8,45.8,839.0,0.313
Thailand,1993,70.6,45.3,878.0,0.32
Thailand,1994,70.4,44.6,962.0,0.327
Thailand,1995,70.3,43.5,1040.0,0.333
Thailand,1996,70.1,42.6,1150.0,0.347
Thailand,1997,71.0,42.6,1160.0,0.367
Thailand,1998,71.4,42.5,1070.0,0.38
Thailand,1999,71.3,42.4,1130.0,0.393
Thailand,2000,71.8,42.3,1150.0,0.407
Thailand,2001,72.6,42.5,1170.0,0.42
Thailand,2002,73.0,42.4,1280.0,0.433
Thailand,2003,73.6,42.3,1380.0,0.447
Thailand,2004,73.8,42.1,1480.0,0.453
Thailand,2005,74.8,41.7,1510.0,0.467
Thailand,2006,75.4,41.3,1530.0,0.467
Thailand,2007,75.9,40.7,1590.0,0.473
Thailand,2008,76.3,40.2,1620.0,0.487
Thailand,2009,76.8,39.3,1610.0,0.5
Thailand,2010,77.0,39.2,1750.0,0.513
Thailand,2011,77.3,38.7,1740.0,0.5
Thailand,2012,77.7,38.2,1860.0,0.513
Thailand,2013,78.0,37.5,1990.0,0.5
Thailand,2014,78.1,37.2,1970.0,0.507
Togo,1971,52.5,59.8,333.0,0.032
Togo,1972,53.0,59.4,332.0,0.032
Togo,1973,53.4,58.9,324.0,0.032
Togo,1974,53.9,58.4,317.0,0.032
Togo,1975,54.2,57.9,323.0,0.068
Togo,1976,54.5,57.4,316.0,0.068
Togo,1977,54.9,56.9,328.0,0.068
Togo,1978,55.3,56.4,330.0,0.068
Togo,1979,55.7,55.9,335.0,0.068
Togo,1980,56.1,55.4,326.0,0.115
Togo,1981,56.4,54.9,322.0,0.115
Togo,1982,56.6,54.4,327.0,0.115
Togo,1983,56.7,53.9,308.0,0.115
Togo,1984,56.6,53.3,308.0,0.115
Togo,1985,56.9,52.8,303.0,0.158
Togo,1986,57.1,52.3,320.0,0.158
Togo,1987,56.9,51.8,328.0,0.158
Togo,1988,57.4,51.3,325.0,0.158
Togo,1989,57.4,50.8,326.0,0.158
Togo,1990,57.6,50.3,335.0,0.199
Togo,1991,57.7,49.8,335.0,0.207
Togo,1992,57.8,49.3,332.0,0.213
Togo,1993,57.6,48.8,327.0,0.22
Togo,1994,57.4,48.3,361.0,0.227
Togo,1995,57.4,47.8,371.0,0.233
Togo,1996,57.3,47.3,404.0,0.24
Togo,1997,57.0,46.8,386.0,0.247
Togo,1998,56.9,46.3,399.0,0.253
Togo,1999,57.0,45.8,442.0,0.26
Togo,2000,56.9,45.2,429.0,0.267
Togo,2001,56.7,44.7,416.0,0.267
Togo,2002,56.8,44.2,420.0,0.273
Togo,2003,56.7,43.7,432.0,0.273
Togo,2004,56.9,43.2,426.0,0.28
Togo,2005,56.9,43.0,423.0,0.28
Togo,2006,57.5,43.0,411.0,0.287
Togo,2007,57.7,43.2,415.0,0.287
Togo,2008,58.0,43.7,421.0,0.287
Togo,2009,58.6,44.5,498.0,0.287
Togo,2010,59.2,45.0,485.0,0.287
Togo,2011,60.0,45.1,475.0,0.293
Togo,2012,60.7,45.0,461.0,0.293
Togo,2013,61.4,44.5,461.0,0.3
Togo,2014,62.1,43.9,462.0,0.313
Trinidad and Tobago,1971,66.3,51.0,2760.0,0.38
Trinidad and Tobago,1972,66.5,50.3,2770.0,0.38
Trinidad and Tobago,1973,66.7,49.3,2690.0,0.38
Trinidad and Tobago,1974,67.0,48.3,2680.0,0.38
Trinidad and Tobago,1975,67.3,47.2,2300.0,0.425
Trinidad and Tobago,1976,67.6,46.2,2510.0,0.425
Trinidad and Tobago,1977,67.9,45.2,2810.0,0.425
